Gene1	Gene2	corVal	pValue
KLRB1	S100A10	-0.0248147009247524	0.0211076467322966
S100A10	KLRB1	-0.0248147009247524	0.0211076467322963
GATA3	TMC8	-0.0248235645411762	0.0210616561312413
TMC8	GATA3	-0.0248235645411763	0.0210616561312409
CD52	IL7R	-0.0248252371171385	0.0210529874422976
IL7R	CD52	-0.0248252371171387	0.0210529874422968
TRBV4-1	DDIT4	-0.0248426697799625	0.0209628216521978
DDIT4	TRBV4-1	-0.0248426697799626	0.0209628216521974
SH2D1A	SLAMF1	-0.0248725254269363	0.0208091827095498
SLAMF1	SH2D1A	-0.0248725254269364	0.0208091827095496
IL22	C12orf75	-0.0249608110646909	0.0203605870947355
C12orf75	IL22	-0.024960811064691	0.0203605870947353
HLA-DQA1	SLC9A3R1	-0.0249998169144906	0.0201650927963286
SLC9A3R1	HLA-DQA1	-0.0249998169144908	0.0201650927963275
TRAC	HSPA8	-0.0250733766807305	0.019800869745785
HSPA8	TRAC	-0.0250733766807305	0.0198008697457849
RHOH	KLRB1	-0.0250816812534129	0.0197601135792961
KLRB1	RHOH	-0.0250816812534131	0.0197601135792948
GIMAP7	IL2RG	-0.0251473085343375	0.0194406043390999
IL2RG	GIMAP7	-0.0251473085343376	0.0194406043390994
LY9	ACTB	-0.0251494940262818	0.0194300422756419
ACTB	LY9	-0.0251494940262819	0.0194300422756414
TOX	RARRES3	-0.0251615247142606	0.0193719899698196
RARRES3	TOX	-0.0251615247142607	0.0193719899698195
ACTB	PIM2	-0.0252850200496864	0.018784788407459
PIM2	ACTB	-0.0252850200496864	0.0187847884074587
TNFRSF4	TOX	-0.0253044991394649	0.0186936038505449
TOX	TNFRSF4	-0.025304499139465	0.0186936038505444
BATF	TRAV8-3	-0.0253066154067871	0.0186837206383214
TRAV8-3	BATF	-0.0253066154067872	0.0186837206383207
TSPAN13	TRBC1	-0.0253213985573494	0.0186148090107694
TRBC1	TSPAN13	-0.0253213985573496	0.0186148090107689
TMSB10	PGM2L1	-0.0253534004626337	0.0184663934073952
PGM2L1	TMSB10	-0.0253534004626339	0.0184663934073942
SEPT1	S100A10	-0.0253767149897744	0.0183589203160071
S100A10	SEPT1	-0.0253767149897744	0.018358920316007
TRAT1	ITK	-0.0254564604158219	0.0179954449471504
ITK	TRAT1	-0.025456460415822	0.0179954449471504
LAIR2	TMSB10	-0.0254579101206607	0.0179888960162171
TMSB10	LAIR2	-0.0254579101206607	0.0179888960162171
HLA-DPA1	ITK	-0.0255073814832014	0.0177666603065482
ITK	HLA-DPA1	-0.0255073814832015	0.0177666603065477
SRGN	SIT1	-0.0255533906759843	0.0175621399800109
SIT1	SRGN	-0.0255533906759843	0.0175621399800109
SKAP1	RGS1	-0.0256240585523713	0.0172520252142442
RGS1	SKAP1	-0.0256240585523714	0.017252025214244
GZMM	CD82	-0.0257665999182374	0.0166410856791085
CD82	GZMM	-0.0257665999182374	0.0166410856791082
HLA-DRB5	TRAV8-2	-0.0258171172055448	0.0164291704187052
TRAV8-2	HLA-DRB5	-0.0258171172055448	0.0164291704187052
CD3G	TRBV4-1	-0.0258314051331974	0.016369665526931
TRBV4-1	CD3G	-0.0258314051331975	0.0163696655269304
TC2N	PGM2L1	-0.0258483711422562	0.0162992531739736
PGM2L1	TC2N	-0.0258483711422562	0.0162992531739734
CD82	TRBC1	-0.0258695483751431	0.0162117368388534
TRBC1	CD82	-0.0258695483751432	0.0162117368388533
ZAP70	CD69	-0.0258754606172502	0.0161873779457156
CD69	ZAP70	-0.0258754606172502	0.0161873779457155
RARRES3	TNFRSF18	-0.0258919185280165	0.01611973937849
TNFRSF18	RARRES3	-0.0258919185280166	0.0161197393784897
S100A4	KIAA1551	-0.0258925139190285	0.0161172971083163
KIAA1551	S100A4	-0.0258925139190286	0.0161172971083159
LIME1	CCL5	-0.0259140855090116	0.0160290303535338
CCL5	LIME1	-0.0259140855090116	0.0160290303535338
CD3D	PGM2L1	-0.0259434872542489	0.0159094084810831
PGM2L1	CD3D	-0.025943487254249	0.0159094084810829
HSPA8	KLRB1	-0.0259991890086896	0.0156849346460257
KLRB1	HSPA8	-0.0259991890086897	0.0156849346460249
GIMAP7	CD82	-0.0260039661447336	0.0156658134850741
CD82	GIMAP7	-0.0260039661447336	0.015665813485074
CXCR4	KIAA1551	-0.0260237045397623	0.0155870249837572
KIAA1551	CXCR4	-0.0260237045397623	0.0155870249837571
TNFRSF18	HLA-DPA1	-0.0260328742422447	0.0155505416017808
HLA-DPA1	TNFRSF18	-0.0260328742422448	0.0155505416017804
CCL5	DDIT4	-0.0260346507090598	0.0155434822889951
DDIT4	CCL5	-0.0260346507090599	0.0155434822889949
IKZF3	LAIR2	-0.0260393136640498	0.0155249660789174
LAIR2	IKZF3	-0.0260393136640498	0.0155249660789173
GZMA	BIRC3	-0.0261037229357727	0.0152711805406756
BIRC3	GZMA	-0.0261037229357728	0.0152711805406755
CD74	GATA3	-0.0261424785855306	0.0151202415234251
GATA3	CD74	-0.0261424785855306	0.0151202415234251
SLAMF1	CXCR4	-0.0261586171771577	0.0150577760547897
CXCR4	SLAMF1	-0.0261586171771577	0.0150577760547895
TOX	CXCR4	-0.0261823161548595	0.0149664595215391
CXCR4	TOX	-0.0261823161548596	0.0149664595215387
HSPA8	TRBC1	-0.026184985246054	0.0149562056444057
TRBC1	HSPA8	-0.0261849852460541	0.0149562056444056
CD74	CD40LG	-0.0261881282556239	0.014944139043795
CD40LG	CD74	-0.0261881282556241	0.0149441390437945
KIAA1551	NBAS	-0.0261927061003073	0.0149265791843517
NBAS	KIAA1551	-0.0261927061003073	0.0149265791843515
CD69	HLA-DRB5	-0.0261939103860886	0.0149219627627987
HLA-DRB5	CD69	-0.0261939103860887	0.0149219627627985
IL22	CLEC2D	-0.0262041271589683	0.0148828490959709
CLEC2D	IL22	-0.0262041271589684	0.0148828490959706
C12orf75	TRBC1	-0.0262136322921359	0.0148465409861745
TRBC1	C12orf75	-0.0262136322921359	0.0148465409861743
ZFP36L2	CD82	-0.026250396480298	0.0147068411875665
CD82	ZFP36L2	-0.0262503964802981	0.0147068411875663
SLC9A3R1	CD3D	-0.0262548641374185	0.0146899437809502
CD3D	SLC9A3R1	-0.0262548641374185	0.0146899437809502
CD247	SLAMF1	-0.0263453652988141	0.0143513180076205
SLAMF1	CD247	-0.0263453652988141	0.0143513180076204
DUSP2	RARRES3	-0.0264737155783967	0.0138828817594987
RARRES3	DUSP2	-0.0264737155783967	0.0138828817594986
CD74	EVL	-0.0265148569997009	0.0137356126123453
EVL	CD74	-0.026514856999701	0.013735612612345
TRBC1	TMC8	-0.0266271115180176	0.0133407820418386
TMC8	TRBC1	-0.0266271115180176	0.0133407820418386
SLC9A3R1	BIRC3	-0.0266567349802473	0.0132382752280869
BIRC3	SLC9A3R1	-0.0266567349802474	0.0132382752280867
TOX	SAMSN1	-0.0267076646989447	0.0130636684857845
SAMSN1	TOX	-0.0267076646989447	0.0130636684857845
BIRC3	TIGIT	-0.0268437163311527	0.0126071779829726
TIGIT	BIRC3	-0.0268437163311527	0.0126071779829725
IKZF3	TNFRSF18	-0.0268532767180576	0.0125756377261161
TNFRSF18	IKZF3	-0.0268532767180577	0.012575637726116
TNFRSF25	GZMA	-0.026867371661088	0.0125292651109165
GZMA	TNFRSF25	-0.0268673716610881	0.0125292651109161
TNFRSF4	TRAT1	-0.0269478052272989	0.0122675228548409
TRAT1	TNFRSF4	-0.026947805227299	0.0122675228548406
IL7R	IL22	-0.026957813504754	0.0122352957008742
IL22	IL7R	-0.026957813504754	0.012235295700874
S100A10	HLA-DPA1	-0.0269651443509687	0.0122117376191196
HLA-DPA1	S100A10	-0.0269651443509688	0.0122117376191191
CD69	LAIR2	-0.0270325669590295	0.0119969486893005
LAIR2	CD69	-0.0270325669590297	0.0119969486892999
TRAV8-3	NBAS	-0.0270718565748335	0.0118733334624982
NBAS	TRAV8-3	-0.0270718565748335	0.0118733334624981
TNFRSF4	TRAC	-0.0270901499365902	0.0118161641267424
TRAC	TNFRSF4	-0.0270901499365903	0.0118161641267424
RGS1	LTB	-0.0271876376621489	0.011515598391235
LTB	RGS1	-0.0271876376621489	0.0115155983912349
CCL5	LAIR2	-0.0272988658495611	0.0111809711286945
LAIR2	CCL5	-0.0272988658495612	0.0111809711286942
ALOX5AP	APOBEC3G	-0.0273300882691336	0.0110886046924861
APOBEC3G	ALOX5AP	-0.0273300882691337	0.0110886046924858
SAMSN1	RARRES3	-0.0273334168255681	0.0110787977892259
RARRES3	SAMSN1	-0.0273334168255681	0.0110787977892259
CD3G	GNLY	-0.0275746284252365	0.0103883056258947
GNLY	CD3G	-0.0275746284252367	0.0103883056258942
PTGER4	TIGIT	-0.027594290599502	0.0103337454676559
TIGIT	PTGER4	-0.0275942905995021	0.0103337454676557
NBAS	TC2N	-0.0276072738206948	0.0102978585102094
TC2N	NBAS	-0.0276072738206948	0.0102978585102094
TRAV8-3	TNFRSF4	-0.0276296129361606	0.0102363704129914
TNFRSF4	TRAV8-3	-0.0276296129361607	0.0102363704129911
NBAS	CD69	-0.0276739624099791	0.0101152666181824
CD69	NBAS	-0.0276739624099792	0.0101152666181821
HLA-DRB1	CXCR3	-0.0276835779336722	0.0100891786643525
CXCR3	HLA-DRB1	-0.0276835779336722	0.0100891786643524
CLEC2D	HLA-DRB1	-0.0276848368673314	0.0100857674801722
HLA-DRB1	CLEC2D	-0.0276848368673316	0.0100857674801718
CD52	TOX	-0.0277255615746445	0.00997597296318199
TOX	CD52	-0.0277255615746445	0.00997597296318182
TIGIT	ZFP36L2	-0.0278198827705645	0.00972575910111263
ZFP36L2	TIGIT	-0.0278198827705645	0.00972575910111263
CD52	SH2D1A	-0.02789817237441	0.00952233747656735
SH2D1A	CD52	-0.0278981723744101	0.00952233747656702
SEPT1	CCL5	-0.0279172493484234	0.0094733478027286
CCL5	SEPT1	-0.0279172493484235	0.00947334780272825
HLA-DPA1	LAIR2	-0.0279204190815505	0.00946522973700505
LAIR2	HLA-DPA1	-0.0279204190815505	0.00946522973700489
LTB	HLA-DRB1	-0.0279470374162931	0.00939730141497275
HLA-DRB1	LTB	-0.0279470374162932	0.00939730141497266
C12orf75	CCL5	-0.0280255562271327	0.00919945224639382
CCL5	C12orf75	-0.0280255562271327	0.00919945224639372
ALOX5AP	GNLY	-0.0280653995626525	0.00910048497296614
GNLY	ALOX5AP	-0.0280653995626526	0.009100484972966
RASAL3	HSPA8	-0.0281243746859597	0.0089557401466042
HSPA8	RASAL3	-0.0281243746859598	0.00895574014660418
PGM2L1	CST7	-0.0281247956012094	0.00895471450960664
CST7	PGM2L1	-0.0281247956012095	0.00895471450960656
CXCR3	GIMAP7	-0.0281794736623412	0.00882236983515904
GIMAP7	CXCR3	-0.0281794736623413	0.00882236983515896
TRAT1	IL22	-0.0282560925729032	0.00863985842376946
IL22	TRAT1	-0.0282560925729033	0.00863985842376929
C12orf75	TIGIT	-0.0282602437074784	0.00863006720077058
TIGIT	C12orf75	-0.0282602437074785	0.00863006720077037
ZFP36L2	TRBC1	-0.0283978367656231	0.0083110890670623
TRBC1	ZFP36L2	-0.0283978367656231	0.00831108906706225
TMSB4X	TAGAP	-0.0284535214734688	0.00818502341753302
TAGAP	TMSB4X	-0.0284535214734688	0.00818502341753296
EVL	SLAMF1	-0.0284644921361167	0.00816038944589379
SLAMF1	EVL	-0.0284644921361167	0.00816038944589361
TSPAN13	CST7	-0.0285370067494574	0.00799922411544033
CST7	TSPAN13	-0.0285370067494575	0.00799922411544013
LTB	SH2D2A	-0.0285525313632947	0.00796509292315587
SH2D2A	LTB	-0.0285525313632948	0.00796509292315569
TNFRSF4	HLA-DPA1	-0.0285606816170422	0.00794722666501101
HLA-DPA1	TNFRSF4	-0.0285606816170423	0.00794722666501083
TC2N	IL22	-0.028582973515224	0.00789854351262134
IL22	TC2N	-0.0285829735152241	0.00789854351262122
SRGN	TCF7	-0.0286243187081701	0.00780895650817511
TCF7	SRGN	-0.0286243187081702	0.00780895650817505
CD247	RHOH	-0.028635381024633	0.00778514147775622
RHOH	CD247	-0.0286353810246331	0.00778514147775596
TMSB4X	CD40LG	-0.028722791272058	0.00759924068457689
CD40LG	TMSB4X	-0.0287227912720582	0.0075992406845766
TMSB4X	HLA-DRB5	-0.0288102544409055	0.00741721969389618
HLA-DRB5	TMSB4X	-0.0288102544409057	0.00741721969389574
HLA-DPA1	NBAS	-0.0288346512500162	0.00736714940369008
NBAS	HLA-DPA1	-0.0288346512500162	0.00736714940368994
PTPRCAP	SLAMF1	-0.0288701070510691	0.00729492281532465
SLAMF1	PTPRCAP	-0.0288701070510695	0.00729492281532388
CD96	S100A10	-0.0288776800199172	0.00727957859071199
S100A10	CD96	-0.0288776800199173	0.00727957859071184
SLC9A3R1	CD69	-0.0289119729444297	0.00721045666625312
CD69	SLC9A3R1	-0.0289119729444297	0.00721045666625306
TNFRSF25	RGS1	-0.0289298445829041	0.00717466796665645
RGS1	TNFRSF25	-0.0289298445829041	0.00717466796665642
CD40LG	PTPRCAP	-0.0289770157685239	0.00708097018617796
PTPRCAP	CD40LG	-0.0289770157685242	0.00708097018617744
SRGN	SLC38A1	-0.0289811305437837	0.00707284918489948
SLC38A1	SRGN	-0.0289811305437838	0.00707284918489931
CAMK4	NBAS	-0.0290737146641425	0.00689232018217277
NBAS	CAMK4	-0.0290737146641426	0.0068923201821726
IL32	HLA-DPA1	-0.0291015050609422	0.00683894544674739
HLA-DPA1	IL32	-0.0291015050609426	0.00683894544674671
LCK	CD74	-0.0292579909675543	0.00654526964595687
CD74	LCK	-0.0292579909675547	0.00654526964595623
CD3E	ACTB	-0.0292994819992756	0.00646932999763054
ACTB	CD3E	-0.0292994819992757	0.00646932999763042
TSPAN13	EVL	-0.0293314702313975	0.00641132501318132
EVL	TSPAN13	-0.0293314702313976	0.00641132501318121
CD2	TRAT1	-0.0293481666796603	0.00638123517737127
TRAT1	CD2	-0.0293481666796603	0.00638123517737124
TRAV8-2	ACTB	-0.0293500536839738	0.0063778424786252
ACTB	TRAV8-2	-0.0293500536839739	0.00637784247862506
SIT1	CD69	-0.0293663683870293	0.00634857741283343
CD69	SIT1	-0.0293663683870293	0.00634857741283339
BIRC3	CD3E	-0.0293700808608815	0.00634193493281973
CD3E	BIRC3	-0.0293700808608815	0.00634193493281967
LTB	CD3G	-0.0294169267493257	0.00625865242702271
CD3G	LTB	-0.0294169267493257	0.00625865242702264
LTB	CLEC2D	-0.0295259105043397	0.00606869793701357
CLEC2D	LTB	-0.0295259105043397	0.00606869793701354
RARRES3	DDIT4	-0.0295657059272511	0.00600064073168048
DDIT4	RARRES3	-0.0295657059272512	0.00600064073168039
GZMA	TOX	-0.0297898754951802	0.00562995680893688
TOX	GZMA	-0.0297898754951803	0.00562995680893681
CCL5	TRAT1	-0.0298443221007965	0.00554310078273677
TRAT1	CCL5	-0.0298443221007966	0.00554310078273651
RHOH	HLA-DRB1	-0.0298504356171245	0.0055334240722198
HLA-DRB1	RHOH	-0.0298504356171246	0.00553342407221973
TUBA4A	IL32	-0.0298688499744103	0.00550436914430513
IL32	TUBA4A	-0.0298688499744104	0.00550436914430508
ACTB	RGS1	-0.029881383910209	0.00548467140613653
RGS1	ACTB	-0.029881383910209	0.00548467140613646
GIMAP7	CD69	-0.0299859094835319	0.0053228651295027
CD69	GIMAP7	-0.029985909483532	0.00532286512950263
IL2RG	CD96	-0.0300622631984865	0.00520740703424421
CD96	IL2RG	-0.0300622631984865	0.00520740703424411
HLA-DQA1	CD247	-0.0300899464685465	0.00516610790296103
CD247	HLA-DQA1	-0.0300899464685466	0.00516610790296086
DDIT4	APOBEC3G	-0.0301216012512037	0.00511924672033636
APOBEC3G	DDIT4	-0.0301216012512037	0.00511924672033633
CD3E	TMSB4X	-0.030146825811049	0.00508218010403046
TMSB4X	CD3E	-0.0301468258110491	0.00508218010403034
LY9	GZMA	-0.0302817702023877	0.00488797267321317
GZMA	LY9	-0.0302817702023877	0.00488797267321316
CST7	SELL	-0.0302996317095789	0.00486277636335647
SELL	CST7	-0.030299631709579	0.00486277636335639
IL7R	TRBV4-1	-0.0303238578462193	0.00482878953488447
TRBV4-1	IL7R	-0.0303238578462194	0.00482878953488433
APOBEC3G	SELL	-0.0303733966351499	0.00475995975233022
SELL	APOBEC3G	-0.03037339663515	0.00475995975233014
TRBV4-1	SEPT1	-0.0303904770518825	0.00473643463219208
SEPT1	TRBV4-1	-0.0303904770518827	0.00473643463219173
BIRC3	KIAA1551	-0.0304245572427729	0.0046898096238592
KIAA1551	BIRC3	-0.0304245572427729	0.00468980962385917
CD74	TUBA4A	-0.0304286402759314	0.00468425159624853
TUBA4A	CD74	-0.0304286402759316	0.00468425159624827
BIRC3	GZMM	-0.0304494217675796	0.00465605509095262
GZMM	BIRC3	-0.0304494217675797	0.00465605509095255
TRAV8-3	CD3G	-0.0305062820239957	0.00457969021703744
CD3G	TRAV8-3	-0.0305062820239959	0.00457969021703719
TCF7	CD2	-0.0305277507579788	0.0045511533439489
CD2	TCF7	-0.0305277507579789	0.00455115334394878
KLRB1	SAMSN1	-0.0305886433143092	0.00447108718921053
SAMSN1	KLRB1	-0.0305886433143092	0.00447108718921051
TMC8	NBAS	-0.0307119458030278	0.00431285561159271
NBAS	TMC8	-0.0307119458030278	0.00431285561159267
CD52	GZMM	-0.0307222261085777	0.0042998951512481
GZMM	CD52	-0.0307222261085777	0.00429989515124805
LTB	ACTB	-0.0307457909186445	0.00427031994461726
ACTB	LTB	-0.0307457909186446	0.00427031994461721
C12orf75	HLA-DQA1	-0.030847366209444	0.0041449366672918
HLA-DQA1	C12orf75	-0.0308473662094441	0.00414493666729175
LAIR2	PIM2	-0.0311023244406546	0.00384479750408962
PIM2	LAIR2	-0.0311023244406547	0.00384479750408951
ITK	SIT1	-0.0311048574406841	0.00384191732572985
SIT1	ITK	-0.0311048574406841	0.00384191732572984
CCL5	TRBV4-1	-0.0311779800792461	0.00375961266312523
TRBV4-1	CCL5	-0.0311779800792461	0.0037596126631252
LAIR2	KIAA1551	-0.0311807687337488	0.00375650579343503
KIAA1551	LAIR2	-0.0311807687337489	0.00375650579343491
PTPRCAP	RGS1	-0.0313994533811495	0.00352001015136705
RGS1	PTPRCAP	-0.0313994533811496	0.00352001015136698
GATA3	GZMM	-0.0314102182399358	0.003508726172482
GZMM	GATA3	-0.0314102182399358	0.00350872617248193
LAIR2	TC2N	-0.0314536520843669	0.00346353128487305
TC2N	LAIR2	-0.0314536520843671	0.00346353128487288
PTPN7	S100A10	-0.0314787656047204	0.00343764186108888
S100A10	PTPN7	-0.0314787656047205	0.0034376418610888
BIRC3	ACTB	-0.0316289207433333	0.00328648812671171
ACTB	BIRC3	-0.0316289207433334	0.00328648812671161
TIGIT	CD69	-0.031690836457671	0.00322594277635353
CD69	TIGIT	-0.0316908364576712	0.00322594277635336
RARRES3	PTPN7	-0.0316983298296097	0.00321868460390699
PTPN7	RARRES3	-0.0316983298296097	0.00321868460390697
GIMAP7	CST7	-0.0318096706370542	0.00311257719614244
CST7	GIMAP7	-0.0318096706370542	0.00311257719614243
SLAMF1	ZFP36L2	-0.0318577430434713	0.00306775787918032
ZFP36L2	SLAMF1	-0.0318577430434713	0.00306775787918031
PTPN7	GIMAP7	-0.032024850607703	0.00291649850184576
GIMAP7	PTPN7	-0.032024850607703	0.00291649850184574
PTPN7	PIM2	-0.0321585567966137	0.00280040854603913
PIM2	PTPN7	-0.0321585567966138	0.00280040854603911
KLRB1	SLC38A1	-0.0321781249661312	0.00278377705248311
SLC38A1	KLRB1	-0.0321781249661313	0.00278377705248303
TCF7	NBAS	-0.0322149100061814	0.00275275642638826
NBAS	TCF7	-0.0322149100061814	0.00275275642638825
SYTL1	CD96	-0.0322561313721162	0.00271837002429871
CD96	SYTL1	-0.0322561313721162	0.00271837002429869
CD82	RARRES3	-0.0322625276012053	0.002713069668106
RARRES3	CD82	-0.0322625276012054	0.00271306966810591
IL7R	PTPN7	-0.032442096772814	0.00256806549142871
PTPN7	IL7R	-0.032442096772814	0.00256806549142868
TMSB10	CD2	-0.0324450956712332	0.00256570516835108
CD2	TMSB10	-0.0324450956712333	0.00256570516835103
GZMA	ITK	-0.0324966352983838	0.00252544896668699
ITK	GZMA	-0.0324966352983838	0.00252544896668698
DUSP2	ISG20	-0.0325790629520878	0.00246226615678948
ISG20	DUSP2	-0.0325790629520878	0.00246226615678946
LAT	TSPAN13	-0.0326954881852338	0.00237548559086664
TSPAN13	LAT	-0.032695488185234	0.00237548559086654
TMSB4X	CD69	-0.0327043209463706	0.00236901749782398
CD69	TMSB4X	-0.0327043209463709	0.00236901749782379
ZAP70	TNFRSF18	-0.0327344990830478	0.00234703996737113
TNFRSF18	ZAP70	-0.0327344990830478	0.00234703996737113
EVL	TRBV4-1	-0.0327674224503169	0.00232327622017969
TRBV4-1	EVL	-0.0327674224503169	0.00232327622017966
HLA-DRB1	SELL	-0.0328269588720504	0.00228086209795887
SELL	HLA-DRB1	-0.0328269588720507	0.00228086209795867
LTB	DDIT4	-0.0328531967390166	0.00226239620043881
DDIT4	LTB	-0.0328531967390166	0.0022623962004388
SRGN	TRAV8-2	-0.0329199231017723	0.00221605027911972
TRAV8-2	SRGN	-0.0329199231017723	0.0022160502791197
CD3D	LY9	-0.0329845792179112	0.00217197372351571
LY9	CD3D	-0.0329845792179113	0.00217197372351562
RASAL3	CD40LG	-0.0331945131831582	0.00203434176351744
CD40LG	RASAL3	-0.0331945131831582	0.00203434176351741
TNFRSF4	TRAV8-2	-0.0332429667216253	0.00200373398177731
TRAV8-2	TNFRSF4	-0.0332429667216253	0.00200373398177728
TNFRSF25	LCK	-0.0332753166127367	0.00198353462510212
LCK	TNFRSF25	-0.0332753166127367	0.0019835346251021
TNFRSF25	SRGN	-0.0333425830819894	0.00194213024829798
SRGN	TNFRSF25	-0.0333425830819894	0.00194213024829797
PTPRCAP	ACTB	-0.0333840898066743	0.00191697908988155
ACTB	PTPRCAP	-0.0333840898066743	0.00191697908988151
GATA3	CXCR3	-0.0334582162136562	0.00187280456110146
CXCR3	GATA3	-0.0334582162136563	0.00187280456110137
TC2N	APOBEC3G	-0.0334765350744267	0.00186203275016292
APOBEC3G	TC2N	-0.0334765350744268	0.00186203275016291
SRGN	SEPT1	-0.033527630988317	0.00183228748338259
SEPT1	SRGN	-0.0335276309883172	0.00183228748338248
SLAMF1	TMSB4X	-0.0336081188739244	0.00178631615573171
TMSB4X	SLAMF1	-0.0336081188739245	0.00178631615573169
TNFRSF18	SELL	-0.0336619475005934	0.00175616557195519
SELL	TNFRSF18	-0.0336619475005934	0.00175616557195517
CD74	DUSP2	-0.0336639701221328	0.00175504183042818
DUSP2	CD74	-0.033663970122133	0.00175504183042811
TMSB4X	SELL	-0.0336720270392179	0.00175057207244582
SELL	TMSB4X	-0.0336720270392179	0.00175057207244582
SIT1	TRBC1	-0.0336905455353673	0.00174033815612744
TRBC1	SIT1	-0.0336905455353674	0.00174033815612741
LAIR2	TRAT1	-0.0336962519187571	0.00173719572860009
TRAT1	LAIR2	-0.0336962519187573	0.00173719572859999
HLA-DRB5	CCL5	-0.0337550259453767	0.00170513188198233
CCL5	HLA-DRB5	-0.0337550259453769	0.00170513188198226
KLRB1	LIME1	-0.0337769519451315	0.00169331031390928
LIME1	KLRB1	-0.0337769519451315	0.00169331031390928
CD82	CCL5	-0.0340118464556636	0.00157131004759485
CCL5	CD82	-0.0340118464556638	0.00157131004759479
CXCR4	C12orf75	-0.0340966580244444	0.00152928646270286
C12orf75	CXCR4	-0.0340966580244444	0.00152928646270284
CD40LG	TC2N	-0.0341304332094786	0.00151284114756514
TC2N	CD40LG	-0.0341304332094786	0.00151284114756513
CD40LG	GNLY	-0.034275669794448	0.00144396418689635
GNLY	CD40LG	-0.0342756697944481	0.0014439641868963
BATF	SLC9A3R1	-0.0343392757851754	0.00141471953283168
SLC9A3R1	BATF	-0.0343392757851755	0.00141471953283165
HLA-DQA1	CD52	-0.0343806431557645	0.00139599377318729
CD52	HLA-DQA1	-0.0343806431557646	0.00139599377318728
DUSP2	CD82	-0.0344452793272999	0.00136719193349282
CD82	DUSP2	-0.0344452793272999	0.0013671919334928
TNFRSF18	TCF7	-0.0344465347294909	0.00136663799174849
TCF7	TNFRSF18	-0.0344465347294909	0.00136663799174848
TRBV4-1	CD69	-0.0344534303107171	0.00136359903006123
CD69	TRBV4-1	-0.0344534303107172	0.00136359903006118
DUSP2	SYTL1	-0.0345299808129291	0.00133027843588868
SYTL1	DUSP2	-0.0345299808129291	0.00133027843588865
IL32	SLC38A1	-0.0346819021875579	0.00126636450105381
SLC38A1	IL32	-0.034681902187558	0.00126636450105378
S100A4	BIRC3	-0.0346863802982579	0.00126452428366477
BIRC3	S100A4	-0.0346863802982579	0.00126452428366473
DUSP2	ALOX5AP	-0.0347392312427547	0.00124299160788362
ALOX5AP	DUSP2	-0.0347392312427548	0.00124299160788361
CAMK4	CCL5	-0.0347837686401072	0.00122510944258451
CCL5	CAMK4	-0.0347837686401072	0.0012251094425845
HSPA8	LAIR2	-0.0348668478865404	0.0011923857559645
LAIR2	HSPA8	-0.0348668478865405	0.00119238575596448
